order_id,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,pickup_zone_standardized,dropoff_zone_standardized
O01182,C0256,Passenger,2024-06-03 09:16:00,6,Airport,North,High,1970-01-01 00:00:00.000000128,App,0,Airport,North Zone
O01183,C0351,Retail,2025-05-31 20:20:00,2,West,Ctr,Medium,1970-01-01 00:00:00.000000053,App,0,West Zone,Ctr
O01184,C0253,Business,2025-01-24 13:53:00,12,RiverSide,West,Medium,1970-01-01 00:00:00.000000025,Web,0,Riverside,West Zone
O01185,C0591,Parcel,2024-11-10 04:15:00,12,Airport,Riverside,Medium,1970-01-01 00:00:00.000000059,App,0,Airport,Riverside
O01186,C0184,Medical,2025-07-06 22:21:00,1,RiverSide,West,Medium,1970-01-01 00:00:00.000000096,Web,0,Riverside,West Zone
O01187,C0451,Medical,2025-11-17 01:22:00,1,NORTH,AIRPORT,Low,1970-01-01 00:00:00.000000053,App,0,North Zone,Airport
O01188,C0291,Parcel,2024-06-25 10:56:00,1,Ctr,WEST,Critical,1970-01-01 00:00:00.000000083,Phone,0,Ctr,West Zone
O01189,C0353,Parcel,2024-05-22 23:55:00,6,Airport,RiverSide,Low,1970-01-01 00:00:00.000000129,Web,0,Airport,Riverside
O01190,C0168,Parcel,2025-11-24 17:41:00,4,East,Central,High,1970-01-01 00:00:00.000000034,App,0,East Zone,Central Zone
O01191,C0258,Business,2024-02-19 17:29:00,2,East,North,Low,1970-01-01 00:00:00.000000091,App,0,East Zone,North Zone
O01192,C0200,Business,2024-12-13 15:50:00,2,Airport,Ctr,Medium,1970-01-01 00:00:00.000000079,Web,0,Airport,Ctr
O01193,C0519,Medical,2025-04-17 23:55:00,6,EAST,CENTRAL,Medium,1970-01-01 00:00:00.000000011,API,0,East Zone,Central Zone
O01194,C0229,Passenger,2024-08-07 23:21:00,2,South,Airport,Medium,1970-01-01 00:00:00.000000088,App,1,South Zone,Airport
O01195,C0529,Retail,2025-01-04 07:04:00,2,AIRPORT,CENTRAL,Medium,1970-01-01 00:00:00.000000094,Phone,0,Airport,Central Zone
O01196,C0109,Parcel,2024-04-12 03:20:00,4,South,EAST,Low,1970-01-01 00:00:00.000000079,Phone,0,South Zone,East Zone
O01197,C0359,Retail,2024-01-27 00:14:00,24,Ctr,AIRPORT,Medium,1970-01-01 00:00:00.000000063,App,0,Ctr,Airport
O01198,C0013,Retail,2025-01-13 02:39:00,6,NORTH,East,High,1970-01-01 00:00:00.000000036,App,0,North Zone,East Zone
O01199,C0225,Business,2024-03-10 15:47:00,1,Ctr,WEST,Medium,1970-01-01 00:00:00.000000119,App,0,Ctr,West Zone
O01200,C0433,Passenger,2024-02-23 06:55:00,6,RiverSide,RiverSide,Low,1970-01-01 00:00:00.000000068,Web,0,Riverside,Riverside
O01201,C0650,Parcel,2025-04-18 20:25:00,12,Riverside,north,Medium,1970-01-01 00:00:00.000000080,App,0,Riverside,North Zone
O01202,C0459,Retail,2024-11-14 15:24:00,6,East,North,Medium,1970-01-01 00:00:00.000000065,Phone,0,East Zone,North Zone
O01203,C0445,Parcel,2024-11-13 20:40:00,24,WEST,RiverSide,Medium,1970-01-01 00:00:00.000000141,Web,0,West Zone,Riverside
O01204,C0498,Passenger,2025-08-13 15:20:00,1,EAST,CENTRAL,Critical,1970-01-01 00:00:00.000000162,App,0,East Zone,Central Zone
O01205,C0559,Parcel,2024-12-19 23:53:00,4,WEST,NORTH,Low,1970-01-01 00:00:00.000000065,Web,0,West Zone,North Zone
O01206,C0236,Medical,2024-11-15 23:55:00,4,CENTRAL,Riverside,High,1970-01-01 00:00:00.000000142,Web,0,Central Zone,Riverside
O01207,C0197,Business,2024-12-26 18:58:00,6,CENTRAL,RiverSide,Medium,1970-01-01 00:00:00.000000321,App,0,Central Zone,Riverside
O01208,C0098,Medical,2024-04-18 19:37:00,12,Riverside,South,Medium,1970-01-01 00:00:00.000000116,Phone,1,Riverside,South Zone
O01209,C0182,Parcel,2025-06-14 02:30:00,2,RiverSide,CENTRAL,Medium,1970-01-01 00:00:00.000000012,App,0,Riverside,Central Zone
O01210,C0581,Medical,2025-04-01 13:00:00,2,Riverside,RiverSide,Medium,1970-01-01 00:00:00.000000198,App,0,Riverside,Riverside
O01211,C0345,Medical,2025-11-12 07:13:00,24,SOUTH,SOUTH,Medium,1970-01-01 00:00:00.000000017,API,0,South Zone,South Zone
O01212,C0262,Parcel,2024-08-01 11:34:00,2,West,SOUTH,Low,1970-01-01 00:00:00.000000045,API,1,West Zone,South Zone
O01213,C0502,Retail,2025-01-06 21:44:00,12,SOUTH,RiverSide,High,1970-01-01 00:00:00.000000090,App,0,South Zone,Riverside
O01214,C0386,Medical,2024-05-07 20:58:00,4,CENTRAL,NORTH,High,1970-01-01 00:00:00.000000017,Phone,1,Central Zone,North Zone
O01215,C0054,Business,2025-08-05 01:29:00,12,north,Airport,Medium,1970-01-01 00:00:00.000000205,App,0,North Zone,Airport
O01216,C0382,Passenger,2025-08-28 18:27:00,6,WEST,Airport,Low,1970-01-01 00:00:00.000000037,App,1,West Zone,Airport
O01217,C0263,Passenger,2024-01-25 22:08:00,12,CENTRAL,SOUTH,High,1970-01-01 00:00:00.000000121,Phone,0,Central Zone,South Zone
O01218,C0065,Retail,2025-03-15 02:11:00,4,AIRPORT,north,Medium,1970-01-01 00:00:00.000000101,Phone,0,Airport,North Zone
O01219,C0164,Passenger,2025-06-20 09:52:00,4,North,Riverside,High,1970-01-01 00:00:00.000000081,API,0,North Zone,Riverside
O01220,C0006,Passenger,2025-06-11 23:22:00,6,West,Airport,High,1970-01-01 00:00:00.000000076,Phone,0,West Zone,Airport
O01221,C0243,Passenger,2024-04-13 07:50:00,4,EAST,Ctr,Medium,1970-01-01 00:00:00.000000183,App,0,East Zone,Ctr
O01222,C0361,Retail,2025-09-10 01:14:00,12,NORTH,EAST,Critical,1970-01-01 00:00:00.000000105,Phone,0,North Zone,East Zone
O01223,C0522,Parcel,2025-01-10 23:27:00,12,East,Riverside,Medium,1970-01-01 00:00:00.000000097,Web,0,East Zone,Riverside
O01224,C0296,Passenger,2024-06-10 12:40:00,4,Riverside,Central,Low,1970-01-01 00:00:00.000000136,App,0,Riverside,Central Zone
O01225,C0074,Parcel,2025-12-27 02:59:00,24,NORTH,Ctr,High,1970-01-01 00:00:00.000000165,App,1,North Zone,Ctr
O01226,C0140,Passenger,2025-03-02 06:20:00,6,SOUTH,SOUTH,Medium,1970-01-01 00:00:00.000000131,App,0,South Zone,South Zone
O01227,C0282,Medical,2024-11-05 10:32:00,2,Ctr,north,High,1970-01-01 00:00:00.000000095,Phone,0,Ctr,North Zone
O01228,C0431,Retail,2024-07-10 15:34:00,6,WEST,north,Low,1970-01-01 00:00:00.000000110,Web,0,West Zone,North Zone
O01229,C0399,Passenger,2025-05-27 00:42:00,1,EAST,Riverside,Medium,1970-01-01 00:00:00.000000084,Phone,0,East Zone,Riverside
O01230,C0564,Parcel,2024-05-26 19:24:00,1,Central,NORTH,High,1970-01-01 00:00:00.000000086,App,0,Central Zone,North Zone
O01231,C0305,Medical,2025-07-28 05:11:00,6,Airport,East,Medium,1970-01-01 00:00:00.000000045,App,1,Airport,East Zone
O01232,C0189,Passenger,2024-01-18 20:35:00,6,WEST,East,Medium,1970-01-01 00:00:00.000000055,App,1,West Zone,East Zone
O01233,C0520,Retail,2024-04-25 18:23:00,4,West,South,High,1970-01-01 00:00:00.000000051,Phone,0,West Zone,South Zone
O01234,C0163,Parcel,2024-02-24 01:13:00,2,WEST,North,Medium,1970-01-01 00:00:00.000000119,Phone,1,West Zone,North Zone
O01235,C0636,Medical,2025-06-01 00:57:00,1,North,Riverside,Low,1970-01-01 00:00:00.000000067,Phone,0,North Zone,Riverside
O01236,C0543,Business,2025-05-29 22:57:00,12,South,AIRPORT,Low,1970-01-01 00:00:00.000000156,App,0,South Zone,Airport
O01237,C0357,Parcel,2025-12-30 06:32:00,12,Ctr,East,High,1970-01-01 00:00:00.000000195,App,0,Ctr,East Zone
O01238,C0318,Passenger,2025-04-18 04:35:00,12,South,North,Medium,1970-01-01 00:00:00.000000079,App,0,South Zone,North Zone
O01239,C0392,Retail,2024-08-06 04:09:00,2,SOUTH,West,Medium,1970-01-01 00:00:00.000000057,Web,0,South Zone,West Zone
O01240,C0649,Passenger,2025-10-08 14:51:00,2,East,East,High,1970-01-01 00:00:00.000000178,Phone,0,East Zone,East Zone
O01241,C0537,Passenger,2024-02-01 13:08:00,2,Airport,South,High,1970-01-01 00:00:00.000000051,Web,0,Airport,South Zone
O01242,C0550,Business,2025-09-08 22:16:00,1,Ctr,Riverside,Low,1970-01-01 00:00:00.000000284,App,0,Ctr,Riverside
O01243,C0428,Retail,2025-09-10 08:14:00,12,EAST,Central,Medium,1970-01-01 00:00:00.000000113,Web,1,East Zone,Central Zone
O01244,C0279,Passenger,2025-03-06 06:32:00,24,AIRPORT,NORTH,High,1970-01-01 00:00:00.000000058,Phone,0,Airport,North Zone
O01245,C0237,Retail,2025-10-05 14:03:00,2,AIRPORT,Airport,High,1970-01-01 00:00:00.000000024,App,1,Airport,Airport
O01246,C0198,Business,2024-04-04 00:51:00,4,Airport,North,Medium,1970-01-01 00:00:00.000000060,App,0,Airport,North Zone
O01247,C0397,Parcel,2024-12-14 22:10:00,4,Central,RiverSide,Low,1970-01-01 00:00:00.000000023,Web,0,Central Zone,Riverside
O01248,C0517,Retail,2024-08-30 17:16:00,24,South,RiverSide,Medium,1970-01-01 00:00:00.000000028,App,0,South Zone,Riverside
O01249,C0572,Medical,2024-08-25 16:52:00,1,CENTRAL,RiverSide,High,1970-01-01 00:00:00.000000188,Web,0,Central Zone,Riverside
O01250,C0180,Retail,2024-06-28 07:38:00,1,NORTH,East,High,1970-01-01 00:00:00.000000128,App,0,North Zone,East Zone
