delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,dispatch_time_year,dispatch_time_month,dispatch_time_week,dispatch_time_day,dispatch_time_day_name,dispatch_time_hour,customer_id,delivery_time_hours,is_missing_driver,is_missing_zone,is_missing_delivery_time,negative_delivery_time_flag,same_minute_delivery_flag,delivery_time_outlier_flag,delivery_time_zscore,delivery_time_z_outlier_flag,order_weekday,order_month,late_delivery_flag,high_value_order_flag,is_unfulfilled,delivered_flag,driver_delivery_count,zone_volume,fulfillment_rate,driver_utilization
DL00817,O00356,D097,V078,H01,2025-05-27 05:41:00,2025-05-27 07:33:29.622512,ontime,10.07,0,0,1970-01-01 00:00:00.000000003,17.74,2025,5,22,27,Tuesday,5,C0430,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00818,O01000,D035,V120,H07,2025-11-15 22:28:00,2025-11-16 03:01:40.812667,ontime,35.25,1,0,1970-01-01 00:00:00.000000005,23.18,2025,11,46,15,Saturday,22,C0576,,0,1,1,0,0,0,,0,,,0,0,0,1,2,,,2
DL00819,O00892,D142,V025,H03,2025-10-08 03:49:00,2025-10-08 10:54:14.928868,delayed,32.56,2,0,,17.18,2025,10,41,8,Wednesday,3,C0157,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00820,O01192,D069,V030,H05,2024-12-13 17:39:00,2024-12-14 01:45:53.860264,delayed,30.97,2,0,1970-01-01 00:00:00.000000003,21.48,2024,12,50,13,Friday,17,C0200,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00821,O00424,D074,V080,H07,2025-07-11 10:13:00,2025-07-11 21:18:17.587417,ontime,1.9,4,0,1970-01-01 00:00:00.000000003,9.03,2025,7,28,11,Friday,10,C0563,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00822,O00109,D084,V032,H03,2025-10-24 13:25:00,2025-10-24 16:28:58.560868,ontime,6.47,1,0,1970-01-01 00:00:00.000000003,12.84,2025,10,43,24,Friday,13,C0427,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00823,O00655,D104,V114,H08,2025-11-01 16:20:00,2025-11-02 05:35:54.325407,failed,9.55,1,0,1970-01-01 00:00:00.000000001,8.94,2025,11,44,1,Saturday,16,C0590,,0,1,1,0,0,0,,0,,,0,0,1,0,7,,,7
DL00824,O00369,D036,V080,H02,2024-10-02 13:42:00,2024-10-03 02:44:49.779290,failed,10.19,2,0,1970-01-01 00:00:00.000000004,7.81,2024,10,40,2,Wednesday,13,C0093,,0,1,1,0,0,0,,0,,,0,0,1,0,9,,,9
DL00825,O01004,D147,V007,H05,2024-09-21 20:08:00,2024-09-22 02:23:36.861233,failed,11.9,0,0,1970-01-01 00:00:00.000000002,21.03,2024,9,38,21,Saturday,20,C0056,,0,1,1,0,0,0,,0,,,0,0,1,0,2,,,2
DL00826,O01087,D089,V021,H01,2025-12-14 08:53:00,2025-12-14 12:01:02.924988,ontime,24.56,1,0,1970-01-01 00:00:00.000000003,14.2,2025,12,50,14,Sunday,8,C0248,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00827,O00079,D065,V030,H01,2025-03-10 06:56:00,2025-03-10 07:06:19.807951,ontime,16.9,2,0,1970-01-01 00:00:00.000000004,11.29,2025,3,11,10,Monday,6,C0353,,0,1,1,0,0,0,,0,,,0,0,0,1,2,,,2
DL00828,O00879,D119,V069,H07,2025-07-04 02:40:00,2025-07-04 03:08:31.719036,ontime,8.27,0,0,1970-01-01 00:00:00.000000004,14.23,2025,7,27,4,Friday,2,C0419,,0,1,1,0,0,0,,0,,,0,0,0,1,12,,,12
DL00829,O00426,D101,V008,H03,2024-09-28 15:10:00,2024-09-28 16:18:55.493540,ontime,7.91,2,0,1970-01-01 00:00:00.000000003,6.45,2024,9,39,28,Saturday,15,C0383,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00830,O01114,D164,V071,H01,2024-12-14 00:50:00,2024-12-13 23:09:00.000000,ontime,11.1,2,0,1970-01-01 00:00:00.000000004,10.17,2024,12,50,14,Saturday,0,C0278,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00831,O00023,D133,V053,H08,2025-10-05 05:51:00,2025-10-06 04:17:27.447541,failed,15.56,0,1,1970-01-01 00:00:00.000000002,10.87,2025,10,40,5,Sunday,5,C0077,,0,1,1,0,0,0,,0,,,0,0,1,0,12,,,12
DL00832,O01143,D083,V109,H06,2025-06-16 02:45:00,2025-06-16 13:02:41.765284,failed,18.52,0,0,1970-01-01 00:00:00.000000004,13.94,2025,6,25,16,Monday,2,C0467,,0,1,1,0,0,0,,0,,,0,0,1,0,9,,,9
DL00833,O00712,D169,V106,H04,2025-05-26 11:52:00,2025-05-26 14:09:55.922884,ontime,16.28,0,0,1970-01-01 00:00:00.000000004,17.55,2025,5,22,26,Monday,11,C0512,,0,1,1,0,0,0,,0,,,0,0,0,1,2,,,2
DL00834,O01165,D022,V099,H02,2025-12-13 07:00:00,2025-12-13 12:03:16.927322,ontime,15.51,2,0,1970-01-01 00:00:00.000000004,9.85,2025,12,50,13,Saturday,7,C0478,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00835,O00188,D096,V005,H05,2025-09-09 04:34:00,2025-09-09 17:10:45.169556,delayed,13.48,1,0,1970-01-01 00:00:00.000000002,14.25,2025,9,37,9,Tuesday,4,C0558,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00836,O00206,D095,V057,H01,2025-12-10 16:47:00,,failed,6.64,1,0,1970-01-01 00:00:00.000000002,9.53,2025,12,50,10,Wednesday,16,C0255,,0,1,1,0,0,0,,0,,,0,0,1,0,5,,,5
DL00837,O01092,D052,V074,H03,2025-12-10 15:10:00,2025-12-10 21:02:34.959459,ontime,5.31,0,0,1970-01-01 00:00:00.000000003,9.42,2025,12,50,10,Wednesday,15,C0482,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00838,O00909,D117,V103,H03,2025-01-05 03:05:00,2025-01-06 10:48:03.226335,failed,14.62,1,1,1970-01-01 00:00:00.000000002,20.66,2025,1,1,5,Sunday,3,C0324,,0,1,1,0,0,0,,0,,,0,0,1,0,10,,,10
DL00839,O00566,D078,V096,H03,2024-04-07 01:03:00,2024-04-07 13:40:24.565912,failed,7.89,2,1,1970-01-01 00:00:00.000000001,11.74,2024,4,14,7,Sunday,1,C0455,,0,1,1,0,0,0,,0,,,0,0,1,0,6,,,6
DL00840,O01162,D102,V106,H04,2025-06-09 11:40:00,2025-06-09 11:15:00.000000,ontime,7.84,0,0,1970-01-01 00:00:00.000000004,13.23,2025,6,24,9,Monday,11,C0261,,0,1,1,0,0,0,,0,,,0,0,0,1,13,,,13
DL00841,O00733,D006,V068,H02,2024-08-06 08:40:00,2024-08-06 11:32:19.398363,ontime,15.77,1,0,1970-01-01 00:00:00.000000003,11.44,2024,8,32,6,Tuesday,8,C0609,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00842,O00405,D102,V114,H07,2024-02-14 12:17:00,2024-02-14 16:30:15.173103,ontime,5.55,1,0,1970-01-01 00:00:00.000000003,8.89,2024,2,7,14,Wednesday,12,C0055,,0,1,1,0,0,0,,0,,,0,0,0,1,13,,,13
DL00843,O00804,D138,V012,H05,2024-03-13 10:34:00,2024-03-14 09:16:16.175948,ontime,17.19,1,0,1970-01-01 00:00:00.000000004,12.85,2024,3,11,13,Wednesday,10,C0383,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00844,O00991,D168,V093,H03,2025-01-03 18:00:00,2025-01-03 17:49:34.887899,ontime,10.66,1,0,1970-01-01 00:00:00.000000004,20.41,2025,1,1,3,Friday,18,C0175,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00845,O01218,D162,V047,H05,2025-03-15 04:24:00,2025-03-15 06:23:14.327139,ontime,32.79,2,0,1970-01-01 00:00:00.000000004,13.5,2025,3,11,15,Saturday,4,C0065,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00846,O01118,D038,V004,H03,2024-02-26 19:54:00,2024-02-26 23:58:17.438286,ontime,17.64,0,0,1970-01-01 00:00:00.000000004,17.89,2024,2,9,26,Monday,19,C0106,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00847,O00134,D154,V035,H07,2024-12-22 18:38:00,2024-12-22 23:50:09.870311,ontime,1.46,0,0,1970-01-01 00:00:00.000000004,7.98,2024,12,51,22,Sunday,18,C0010,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00848,O00633,D080,V091,H08,2024-02-12 13:23:00,2024-02-12 14:55:42.792793,ontime,20.03,3,0,1970-01-01 00:00:00.000000003,10.97,2024,2,7,12,Monday,13,C0235,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00849,O00169,D160,V016,H08,2025-12-03 14:32:00,2025-12-03 15:00:07.363494,ontime,8.52,2,0,1970-01-01 00:00:00.000000004,13.73,2025,12,49,3,Wednesday,14,C0399,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00850,O00444,D060,V055,H05,2025-08-30 19:20:00,2025-08-30 22:59:39.779090,ontime,4.26,4,0,1970-01-01 00:00:00.000000004,8.71,2025,8,35,30,Saturday,19,C0319,,0,1,1,0,0,0,,0,,,0,0,0,1,2,,,2
DL00851,O01022,D141,V053,H04,2024-03-16 17:31:00,2024-03-17 21:55:48.709700,delayed,2.38,0,0,1970-01-01 00:00:00.000000003,3.58,2024,3,11,16,Saturday,17,C0061,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00852,O00974,D013,V052,H03,2025-06-11 01:17:00,2025-06-11 03:21:30.595833,ontime,15.52,1,0,1970-01-01 00:00:00.000000004,18.68,2025,6,24,11,Wednesday,1,C0071,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00853,O00178,D073,V086,H01,2024-03-30 21:03:00,2024-03-31 00:39:18.302077,ontime,12.77,3,0,1970-01-01 00:00:00.000000004,15.35,2024,3,13,30,Saturday,21,C0287,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00854,O00954,D099,V055,H04,2024-07-14 03:27:00,2024-07-14 08:39:46.310886,delayed,7.05,0,1,1970-01-01 00:00:00.000000003,11.41,2024,7,28,14,Sunday,3,C0599,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00855,O00409,D154,V076,H08,2025-01-08 12:04:00,2025-01-09 09:15:54.067994,delayed,7.29,0,0,1970-01-01 00:00:00.000000003,13.69,2025,1,2,8,Wednesday,12,C0065,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00856,O00223,D087,V083,H03,2025-08-10 18:09:00,2025-08-10 20:02:42.287729,ontime,4.19,3,0,1970-01-01 00:00:00.000000003,7.91,2025,8,32,10,Sunday,18,C0172,,0,1,1,0,0,0,,0,,,0,0,0,1,12,,,12
DL00857,O00292,D050,V045,H05,2025-10-29 18:17:00,2025-10-30 10:11:21.327276,delayed,11.07,2,0,1970-01-01 00:00:00.000000002,10.06,2025,10,44,29,Wednesday,18,C0060,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00858,O01075,D099,V007,H08,2024-06-26 10:08:00,2024-06-26 09:44:24.109661,ontime,9.72,1,0,1970-01-01 00:00:00.000000004,16.21,2024,6,26,26,Wednesday,10,C0260,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00859,O00512,D164,V052,H05,2024-09-21 11:04:00,2024-09-21 23:34:35.779917,delayed,24.2,0,1,1970-01-01 00:00:00.000000005,13.25,2024,9,38,21,Saturday,11,C0242,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00860,O00280,D026,V027,H07,2025-09-21 00:35:00,2025-09-21 13:59:07.662772,ontime,10.9,0,0,1970-01-01 00:00:00.000000004,14.97,2025,9,38,21,Sunday,0,C0206,,0,1,1,0,0,0,,0,,,0,0,0,1,11,,,11
DL00861,O00381,D056,V094,H05,2024-11-29 00:04:00,2024-11-29 21:39:14.831680,ontime,18.99,0,0,1970-01-01 00:00:00.000000004,16.77,2024,11,48,29,Friday,0,C0420,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00862,O00031,D165,V037,H01,2024-10-25 04:57:00,2024-10-26 09:32:20.877141,failed,8.4,1,0,1970-01-01 00:00:00.000000001,9.28,2024,10,43,25,Friday,4,C0573,,0,1,1,0,0,0,,0,,,0,0,1,0,6,,,6
DL00863,O00597,D044,V030,H01,2025-01-09 13:40:00,2025-01-09 20:09:19.733033,ontime,16.47,2,0,1970-01-01 00:00:00.000000003,14.48,2025,1,2,9,Thursday,13,C0238,,0,1,1,0,0,0,,0,,,0,0,0,1,3,,,3
DL00864,O00818,D135,V076,H06,2025-10-27 16:02:00,2025-10-27 17:01:23.863641,ontime,11.68,0,0,1970-01-01 00:00:00.000000003,18.27,2025,10,44,27,Monday,16,C0561,,0,1,1,0,0,0,,0,,,0,0,0,1,10,,,10
DL00865,O00338,D148,V042,H01,2024-12-26 06:10:00,2024-12-26 11:25:57.005387,ontime,7.72,0,0,1970-01-01 00:00:00.000000003,16.7,2024,12,52,26,Thursday,6,C0648,,0,1,1,0,0,0,,0,,,0,0,0,1,2,,,2
DL00866,O00969,D096,V041,H02,2024-10-14 22:32:00,2024-10-14 23:02:29.771193,ontime,5.1,0,0,1970-01-01 00:00:00.000000005,15.22,2024,10,42,14,Monday,22,C0372,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00867,O01117,D089,V079,H02,2025-06-20 01:47:00,2025-06-20 03:09:47.164152,ontime,23.28,4,0,1970-01-01 00:00:00.000000003,11.6,2025,6,25,20,Friday,1,C0296,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00868,O00452,D104,V100,H04,2025-11-27 11:55:00,2025-11-28 00:09:06.530401,failed,6.57,1,0,1970-01-01 00:00:00.000000003,18.09,2025,11,48,27,Thursday,11,C0583,,0,1,1,0,0,0,,0,,,0,0,1,0,7,,,7
DL00869,O00038,D118,V119,H05,2025-10-06 20:46:00,2025-10-06 21:44:16.662558,ontime,9.15,2,0,1970-01-01 00:00:00.000000005,10.32,2025,10,41,6,Monday,20,C0142,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00870,O00650,D078,V110,H03,2025-09-30 12:39:00,2025-09-30 14:21:55.742656,ontime,24.94,2,0,1970-01-01 00:00:00.000000003,14.11,2025,9,40,30,Tuesday,12,C0206,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00871,O00715,D037,V047,H01,2025-06-17 16:20:00,2025-06-17 21:03:48.121999,ontime,9.43,0,0,1970-01-01 00:00:00.000000004,16.6,2025,6,25,17,Tuesday,16,C0477,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00872,O00144,D120,V001,H03,2025-11-03 22:12:00,2025-11-04 05:41:26.643035,delayed,15.53,1,0,1970-01-01 00:00:00.000000003,11.71,2025,11,45,3,Monday,22,C0063,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00873,O00401,D049,V107,H07,2024-06-22 12:48:00,2024-06-23 10:19:08.707674,ontime,10.68,0,0,1970-01-01 00:00:00.000000003,10.34,2024,6,25,22,Saturday,12,C0252,,0,1,1,0,0,0,,0,,,0,0,0,1,10,,,10
DL00874,O01012,D006,V088,H02,2025-03-08 05:38:00,2025-03-08 16:05:25.585889,delayed,10.15,0,1,1970-01-01 00:00:00.000000002,12.54,2025,3,10,8,Saturday,5,C0532,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00875,O00189,D018,V052,H06,2025-11-22 08:49:00,2025-11-22 15:14:04.034420,ontime,11.7,0,0,1970-01-01 00:00:00.000000004,11.84,2025,11,47,22,Saturday,8,C0388,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00876,O00609,D161,V035,H04,2024-09-15 07:47:00,2024-09-15 19:49:21.706357,ontime,5.01,0,0,1970-01-01 00:00:00.000000004,14.22,2024,9,37,15,Sunday,7,C0621,,0,1,1,0,0,0,,0,,,0,0,0,1,2,,,2
DL00877,O01193,D061,V087,H04,2025-04-18 00:35:00,2025-04-18 07:54:09.214237,ontime,4.93,0,0,1970-01-01 00:00:00.000000004,10.71,2025,4,16,18,Friday,0,C0519,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00878,O00629,D164,V016,H06,2024-10-04 07:36:00,2024-10-04 09:57:13.852551,ontime,5.77,0,0,1970-01-01 00:00:00.000000004,10.43,2024,10,40,4,Friday,7,C0368,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00879,O00139,D033,V013,H02,2025-09-15 19:42:00,2025-09-16 03:58:23.662269,delayed,9.42,1,1,1970-01-01 00:00:00.000000003,10.97,2025,9,38,15,Monday,19,C0545,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00880,O00273,D047,V098,H04,2025-02-28 02:41:00,2025-03-01 01:58:54.611942,ontime,7.39,0,0,1970-01-01 00:00:00.000000004,9.91,2025,2,9,28,Friday,2,C0642,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00881,O00632,D127,V032,H01,2024-08-09 22:03:00,2024-08-10 04:52:23.207494,delayed,12.77,5,1,1970-01-01 00:00:00.000000003,11.86,2024,8,32,9,Friday,22,C0611,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00882,O01151,D039,V036,H03,2024-06-26 13:58:00,2024-06-27 02:26:43.512371,ontime,3.86,0,0,1970-01-01 00:00:00.000000004,7.4,2024,6,26,26,Wednesday,13,C0100,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00883,O00917,D101,V077,H02,2024-04-07 15:38:00,2024-04-08 07:05:34.617010,delayed,11.42,0,1,1970-01-01 00:00:00.000000002,14.58,2024,4,14,7,Sunday,15,C0027,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00884,O00407,D056,V105,H01,2025-02-23 07:26:00,2025-02-23 18:31:02.305838,ontime,12.58,1,0,1970-01-01 00:00:00.000000004,14.99,2025,2,8,23,Sunday,7,C0575,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00885,O00675,D126,V073,H06,2024-02-19 20:14:00,2024-02-20 19:38:10.153872,ontime,15.92,0,0,1970-01-01 00:00:00.000000004,16.87,2024,2,8,19,Monday,20,C0445,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00886,O00968,D050,V094,H02,2024-11-21 05:45:00,2024-11-21 17:49:42.646868,delayed,1.2,2,0,1970-01-01 00:00:00.000000003,10.2,2024,11,47,21,Thursday,5,C0529,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00887,O00577,D155,V097,H02,2025-06-09 23:14:00,2025-06-10 01:19:26.467155,ontime,29.9,0,0,1970-01-01 00:00:00.000000004,18.94,2025,6,24,9,Monday,23,C0641,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00888,O01129,D055,V027,H07,2025-03-23 16:39:00,2025-03-24 16:16:34.620357,failed,11.78,2,0,1970-01-01 00:00:00.000000003,7.64,2025,3,12,23,Sunday,16,C0292,,0,1,1,0,0,0,,0,,,0,0,1,0,10,,,10
DL00889,O01172,D105,V002,H08,2024-09-17 20:42:00,2024-09-18 08:31:55.588869,failed,7.09,0,1,1970-01-01 00:00:00.000000004,11.81,2024,9,38,17,Tuesday,20,C0383,,0,1,1,0,0,0,,0,,,0,0,1,0,7,,,7
DL00890,O00384,D103,V020,H03,2024-01-01 16:28:00,2024-01-02 02:33:42.522654,delayed,9.61,0,0,1970-01-01 00:00:00.000000003,9.44,2024,1,1,1,Monday,16,C0469,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00891,O00963,D013,V077,H07,2025-06-06 13:03:00,2025-06-07 11:56:40.215906,ontime,9.94,0,0,1970-01-01 00:00:00.000000004,14.44,2025,6,23,6,Friday,13,C0528,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00892,O00392,D163,V115,H07,2025-11-24 12:15:00,2025-11-24 14:18:34.201194,ontime,9.31,1,0,1970-01-01 00:00:00.000000004,14.7,2025,11,48,24,Monday,12,C0356,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00893,O00981,D062,V023,H05,2025-01-11 23:09:00,2025-01-13 08:12:13.529331,delayed,25.18,1,0,1970-01-01 00:00:00.000000004,10.11,2025,1,2,11,Saturday,23,C0597,,0,1,1,0,0,0,,0,,,0,0,0,1,3,,,3
DL00894,O00724,D094,V120,H06,2025-11-18 10:15:00,2025-11-18 22:57:13.153771,delayed,25.57,0,0,1970-01-01 00:00:00.000000002,20.64,2025,11,47,18,Tuesday,10,C0317,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00895,O01157,D068,V023,H07,2024-07-08 22:06:00,2024-07-08 20:56:21.355704,ontime,17.68,1,0,1970-01-01 00:00:00.000000004,9.26,2024,7,28,8,Monday,22,C0012,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00896,O00177,D042,V023,H06,2025-12-25 05:07:00,2025-12-25 09:26:55.150084,ontime,11.26,1,0,1970-01-01 00:00:00.000000004,12.49,2025,12,52,25,Thursday,5,C0477,,0,1,1,0,0,0,,0,,,0,0,0,1,3,,,3
DL00897,O00672,D084,V043,H07,2025-01-04 00:01:00,2025-01-04 23:54:43.323541,ontime,33.64,2,0,1970-01-01 00:00:00.000000004,29.43,2025,1,1,4,Saturday,0,C0567,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00898,O00283,D088,V047,H07,2024-05-26 17:54:00,2024-05-27 03:34:21.672952,delayed,10.44,3,0,1970-01-01 00:00:00.000000003,17.21,2024,5,21,26,Sunday,17,C0430,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00899,O00549,D129,V040,H08,2025-08-14 11:47:00,2025-08-14 19:36:01.656848,ontime,5.78,2,0,1970-01-01 00:00:00.000000003,9.14,2025,8,33,14,Thursday,11,C0119,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00900,O00199,D039,V053,H07,2024-10-02 14:11:00,2024-10-03 02:06:29.294093,ontime,12.4,0,0,1970-01-01 00:00:00.000000005,8.44,2024,10,40,2,Wednesday,14,C0595,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00901,O00730,D099,V067,H05,2025-09-19 11:31:00,2025-09-19 09:28:50.058935,ontime,13.94,1,0,1970-01-01 00:00:00.000000003,13.05,2025,9,38,19,Friday,11,C0353,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00902,O00018,D015,V047,H06,2024-03-08 23:03:00,2024-03-09 02:59:39.833152,ontime,17.27,0,0,1970-01-01 00:00:00.000000005,12.37,2024,3,10,8,Friday,23,C0506,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00903,O00130,D130,V051,H03,2024-01-11 00:41:00,2024-01-11 03:13:51.759410,ontime,19.22,4,0,1970-01-01 00:00:00.000000003,14.82,2024,1,2,11,Thursday,0,C0259,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00904,O01102,D160,V112,H04,2025-08-19 06:18:00,2025-08-19 09:41:36.852221,ontime,32.81,0,0,1970-01-01 00:00:00.000000004,16.84,2025,8,34,19,Tuesday,6,C0323,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00905,O01020,D028,V013,H04,2024-10-23 02:30:00,2024-10-23 11:04:29.734438,delayed,30.71,1,0,1970-01-01 00:00:00.000000003,18.26,2024,10,43,23,Wednesday,2,C0321,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00906,O01229,D168,V110,H08,2025-05-27 01:11:00,2025-05-27 09:44:29.154606,failed,18.6,1,1,1970-01-01 00:00:00.000000002,16.73,2025,5,22,27,Tuesday,1,C0399,,0,1,1,0,0,0,,0,,,0,0,1,0,5,,,5
DL00907,O00884,D096,V103,H08,2024-04-17 02:46:00,2024-04-17 08:08:07.579546,ontime,3.96,0,0,1970-01-01 00:00:00.000000003,16.11,2024,4,16,17,Wednesday,2,C0339,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00908,O00145,D088,V042,H03,2024-11-02 11:50:00,2024-11-02 21:56:28.563587,ontime,10.05,1,0,1970-01-01 00:00:00.000000005,14.53,2024,11,44,2,Saturday,11,C0595,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00909,O01204,D033,V001,H02,2025-08-13 17:56:00,2025-08-13 20:26:21.358387,delayed,10.35,2,0,1970-01-01 00:00:00.000000002,8.9,2025,8,33,13,Wednesday,17,C0498,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00910,O01002,D071,V005,H04,2024-06-14 09:09:00,2024-06-14 22:29:41.070065,delayed,26.61,1,0,1970-01-01 00:00:00.000000004,16.25,2024,6,24,14,Friday,9,C0607,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00911,O00806,D004,V119,H01,2025-04-17 16:52:00,2025-04-18 01:40:49.580737,ontime,13.69,0,0,1970-01-01 00:00:00.000000004,14.98,2025,4,16,17,Thursday,16,C0622,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00912,O00355,D011,V095,H02,2025-10-11 00:12:00,2025-10-11 15:59:08.940020,delayed,21.47,2,0,1970-01-01 00:00:00.000000003,9.33,2025,10,41,11,Saturday,0,C0006,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00913,O00239,D096,V081,H04,2024-05-18 06:34:00,2024-05-18 12:24:14.005035,ontime,12.6,1,0,1970-01-01 00:00:00.000000003,15.18,2024,5,20,18,Saturday,6,C0399,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00914,O00270,D157,V006,H05,2025-10-26 17:01:00,2025-10-26 17:58:50.299137,ontime,10.96,0,0,1970-01-01 00:00:00.000000004,15.03,2025,10,43,26,Sunday,17,C0561,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00915,O00873,D004,V047,H03,2024-11-28 13:17:00,2024-11-28 17:51:16.689113,ontime,9.84,0,0,1970-01-01 00:00:00.000000003,16.74,2024,11,48,28,Thursday,13,C0015,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00916,O01100,D036,V049,H03,2025-08-01 15:41:00,2025-08-01 15:52:41.636010,ontime,22.62,1,0,1970-01-01 00:00:00.000000004,17.14,2025,8,31,1,Friday,15,C0239,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00917,O00700,D077,V102,H05,2024-01-13 04:19:00,2024-01-13 07:59:11.863044,ontime,12.76,0,0,1970-01-01 00:00:00.000000004,9.47,2024,1,2,13,Saturday,4,C0443,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00918,O00645,D097,V086,H08,2024-12-26 21:17:00,2024-12-27 04:43:50.631471,ontime,10.63,1,0,1970-01-01 00:00:00.000000004,10.43,2024,12,52,26,Thursday,21,C0517,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00919,O00763,D139,V097,H04,2025-12-26 20:25:00,2025-12-26 23:44:12.237781,ontime,5.38,2,0,1970-01-01 00:00:00.000000005,10.53,2025,12,52,26,Friday,20,C0020,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
